id,user_id,department_id,full_name,email,gano,entry_year,approval_status,is_assigned
87,2087,1,YZVM Ogrenci 0087,ogrenci87@case.local,2.28,2023,approved,0
88,2088,1,YZVM Ogrenci 0088,ogrenci88@case.local,2.26,2024,approved,0
89,2089,1,YZVM Ogrenci 0089,ogrenci89@case.local,2.24,2023,approved,0
90,2090,1,YZVM Ogrenci 0090,ogrenci90@case.local,2.22,2024,approved,0
91,2091,1,YZVM Ogrenci 0091,ogrenci91@case.local,4.00,2023,approved,0
92,2092,1,YZVM Ogrenci 0092,ogrenci92@case.local,3.98,2024,approved,0
93,2093,1,YZVM Ogrenci 0093,ogrenci93@case.local,3.96,2023,approved,0
94,2094,1,YZVM Ogrenci 0094,ogrenci94@case.local,3.94,2024,approved,0
95,2095,1,YZVM Ogrenci 0095,ogrenci95@case.local,3.92,2023,approved,0
96,2096,1,YZVM Ogrenci 0096,ogrenci96@case.local,3.90,2024,approved,0
97,2097,1,YZVM Ogrenci 0097,ogrenci97@case.local,3.88,2023,approved,0
98,2098,1,YZVM Ogrenci 0098,ogrenci98@case.local,3.86,2024,approved,0
99,2099,1,YZVM Ogrenci 0099,ogrenci99@case.local,3.84,2023,approved,0
100,2100,1,YZVM Ogrenci 0100,ogrenci100@case.local,3.82,2024,approved,0
101,2101,1,YZVM Ogrenci 0101,ogrenci101@case.local,3.80,2023,approved,0
102,2102,1,YZVM Ogrenci 0102,ogrenci102@case.local,3.78,2024,approved,0
103,2103,1,YZVM Ogrenci 0103,ogrenci103@case.local,3.76,2023,approved,0
104,2104,1,YZVM Ogrenci 0104,ogrenci104@case.local,3.74,2024,approved,0
105,2105,1,YZVM Ogrenci 0105,ogrenci105@case.local,3.72,2023,approved,0
106,2106,1,YZVM Ogrenci 0106,ogrenci106@case.local,3.70,2024,approved,0
107,2107,1,YZVM Ogrenci 0107,ogrenci107@case.local,3.68,2023,approved,0
108,2108,1,YZVM Ogrenci 0108,ogrenci108@case.local,3.66,2024,approved,0
109,2109,1,YZVM Ogrenci 0109,ogrenci109@case.local,3.64,2023,approved,0
110,2110,1,YZVM Ogrenci 0110,ogrenci110@case.local,3.62,2024,approved,0
111,2111,1,YZVM Ogrenci 0111,ogrenci111@case.local,3.60,2023,approved,0
112,2112,1,YZVM Ogrenci 0112,ogrenci112@case.local,3.58,2024,approved,0
113,2113,1,YZVM Ogrenci 0113,ogrenci113@case.local,3.56,2023,approved,0
114,2114,1,YZVM Ogrenci 0114,ogrenci114@case.local,3.54,2024,approved,0
115,2115,1,YZVM Ogrenci 0115,ogrenci115@case.local,3.52,2023,approved,0
116,2116,1,YZVM Ogrenci 0116,ogrenci116@case.local,3.50,2024,approved,0
117,2117,1,YZVM Ogrenci 0117,ogrenci117@case.local,3.48,2023,approved,0
118,2118,1,YZVM Ogrenci 0118,ogrenci118@case.local,3.46,2024,approved,0
119,2119,1,YZVM Ogrenci 0119,ogrenci119@case.local,3.44,2023,approved,0
120,2120,1,YZVM Ogrenci 0120,ogrenci120@case.local,3.42,2024,approved,0
121,2121,1,YZVM Ogrenci 0121,ogrenci121@case.local,3.40,2023,approved,0
122,2122,1,YZVM Ogrenci 0122,ogrenci122@case.local,3.38,2024,approved,0
123,2123,1,YZVM Ogrenci 0123,ogrenci123@case.local,3.36,2023,approved,0
124,2124,1,YZVM Ogrenci 0124,ogrenci124@case.local,3.34,2024,approved,0
125,2125,1,YZVM Ogrenci 0125,ogrenci125@case.local,3.32,2023,approved,0
126,2126,1,YZVM Ogrenci 0126,ogrenci126@case.local,3.30,2024,approved,0
127,2127,1,YZVM Ogrenci 0127,ogrenci127@case.local,3.28,2023,approved,0
128,2128,1,YZVM Ogrenci 0128,ogrenci128@case.local,3.26,2024,approved,0
129,2129,1,YZVM Ogrenci 0129,ogrenci129@case.local,3.24,2023,approved,0
130,2130,1,YZVM Ogrenci 0130,ogrenci130@case.local,3.22,2024,approved,0
131,2131,1,YZVM Ogrenci 0131,ogrenci131@case.local,3.20,2023,approved,0
132,2132,1,YZVM Ogrenci 0132,ogrenci132@case.local,3.18,2024,approved,0
133,2133,1,YZVM Ogrenci 0133,ogrenci133@case.local,3.16,2023,approved,0
134,2134,1,YZVM Ogrenci 0134,ogrenci134@case.local,3.14,2024,approved,0
135,2135,1,YZVM Ogrenci 0135,ogrenci135@case.local,3.12,2023,approved,0
136,2136,1,YZVM Ogrenci 0136,ogrenci136@case.local,3.10,2024,approved,0
137,2137,1,YZVM Ogrenci 0137,ogrenci137@case.local,3.08,2023,approved,0
138,2138,1,YZVM Ogrenci 0138,ogrenci138@case.local,3.06,2024,approved,0
139,2139,1,YZVM Ogrenci 0139,ogrenci139@case.local,3.04,2023,approved,0
140,2140,1,YZVM Ogrenci 0140,ogrenci140@case.local,3.02,2024,approved,0
141,2141,1,YZVM Ogrenci 0141,ogrenci141@case.local,3.00,2023,approved,0
142,2142,1,YZVM Ogrenci 0142,ogrenci142@case.local,2.98,2024,approved,0
143,2143,1,YZVM Ogrenci 0143,ogrenci143@case.local,2.96,2023,approved,0
144,2144,1,YZVM Ogrenci 0144,ogrenci144@case.local,2.94,2024,approved,0
145,2145,1,YZVM Ogrenci 0145,ogrenci145@case.local,2.92,2023,approved,0
146,2146,1,YZVM Ogrenci 0146,ogrenci146@case.local,2.90,2024,approved,0
147,2147,1,YZVM Ogrenci 0147,ogrenci147@case.local,2.88,2023,approved,0
148,2148,1,YZVM Ogrenci 0148,ogrenci148@case.local,2.86,2024,approved,0
149,2149,1,YZVM Ogrenci 0149,ogrenci149@case.local,2.84,2023,approved,0
150,2150,1,YZVM Ogrenci 0150,ogrenci150@case.local,2.82,2024,approved,0
151,2151,1,YZVM Ogrenci 0151,ogrenci151@case.local,2.80,2023,approved,0
152,2152,1,YZVM Ogrenci 0152,ogrenci152@case.local,2.78,2024,approved,0
153,2153,1,YZVM Ogrenci 0153,ogrenci153@case.local,2.76,2023,approved,0
154,2154,1,YZVM Ogrenci 0154,ogrenci154@case.local,2.74,2024,approved,0
155,2155,1,YZVM Ogrenci 0155,ogrenci155@case.local,2.72,2023,approved,0
156,2156,1,YZVM Ogrenci 0156,ogrenci156@case.local,2.70,2024,approved,0
157,2157,1,YZVM Ogrenci 0157,ogrenci157@case.local,2.68,2023,approved,0
158,2158,1,YZVM Ogrenci 0158,ogrenci158@case.local,2.66,2024,approved,0
159,2159,1,YZVM Ogrenci 0159,ogrenci159@case.local,2.64,2023,approved,0
160,2160,1,YZVM Ogrenci 0160,ogrenci160@case.local,2.62,2024,approved,0
161,2161,1,YZVM Ogrenci 0161,ogrenci161@case.local,2.60,2023,approved,0
162,2162,1,YZVM Ogrenci 0162,ogrenci162@case.local,2.58,2024,approved,0
163,2163,1,YZVM Ogrenci 0163,ogrenci163@case.local,2.56,2023,approved,0
164,2164,1,YZVM Ogrenci 0164,ogrenci164@case.local,2.54,2024,approved,0
165,2165,1,YZVM Ogrenci 0165,ogrenci165@case.local,2.52,2023,approved,0
166,2166,1,YZVM Ogrenci 0166,ogrenci166@case.local,2.50,2024,approved,0
167,2167,1,YZVM Ogrenci 0167,ogrenci167@case.local,2.48,2023,approved,0
168,2168,1,YZVM Ogrenci 0168,ogrenci168@case.local,2.46,2024,approved,0
169,2169,1,YZVM Ogrenci 0169,ogrenci169@case.local,2.44,2023,approved,0
170,2170,1,YZVM Ogrenci 0170,ogrenci170@case.local,2.42,2024,approved,0
171,2171,1,YZVM Ogrenci 0171,ogrenci171@case.local,2.40,2023,approved,0
172,2172,1,YZVM Ogrenci 0172,ogrenci172@case.local,2.38,2024,approved,0
173,2173,1,YZVM Ogrenci 0173,ogrenci173@case.local,2.36,2023,approved,0
174,2174,1,YZVM Ogrenci 0174,ogrenci174@case.local,2.34,2024,approved,0
175,2175,1,YZVM Ogrenci 0175,ogrenci175@case.local,2.32,2023,approved,0
176,2176,1,YZVM Ogrenci 0176,ogrenci176@case.local,2.30,2024,approved,0
177,2177,1,YZVM Ogrenci 0177,ogrenci177@case.local,2.28,2023,approved,0
178,2178,1,YZVM Ogrenci 0178,ogrenci178@case.local,2.26,2024,approved,0
179,2179,1,YZVM Ogrenci 0179,ogrenci179@case.local,2.24,2023,approved,0
180,2180,1,YZVM Ogrenci 0180,ogrenci180@case.local,2.22,2024,approved,0
181,2181,1,YZVM Ogrenci 0181,ogrenci181@case.local,4.00,2023,approved,0
182,2182,1,YZVM Ogrenci 0182,ogrenci182@case.local,3.98,2024,approved,0
183,2183,1,YZVM Ogrenci 0183,ogrenci183@case.local,3.96,2023,approved,0
184,2184,1,YZVM Ogrenci 0184,ogrenci184@case.local,3.94,2024,approved,0
185,2185,1,YZVM Ogrenci 0185,ogrenci185@case.local,3.92,2023,approved,0
186,2186,1,YZVM Ogrenci 0186,ogrenci186@case.local,3.90,2024,approved,0
187,2187,1,YZVM Ogrenci 0187,ogrenci187@case.local,3.88,2023,approved,0
188,2188,1,YZVM Ogrenci 0188,ogrenci188@case.local,3.86,2024,approved,0
189,2189,1,YZVM Ogrenci 0189,ogrenci189@case.local,3.84,2023,approved,0
190,2190,1,YZVM Ogrenci 0190,ogrenci190@case.local,3.82,2024,approved,0
191,2191,1,YZVM Ogrenci 0191,ogrenci191@case.local,3.80,2023,approved,0
192,2192,1,YZVM Ogrenci 0192,ogrenci192@case.local,3.78,2024,approved,0
193,2193,1,YZVM Ogrenci 0193,ogrenci193@case.local,3.76,2023,approved,0
194,2194,1,YZVM Ogrenci 0194,ogrenci194@case.local,3.74,2024,approved,0
195,2195,1,YZVM Ogrenci 0195,ogrenci195@case.local,3.72,2023,approved,0
196,2196,1,YZVM Ogrenci 0196,ogrenci196@case.local,3.70,2024,approved,0
197,2197,1,YZVM Ogrenci 0197,ogrenci197@case.local,3.68,2023,approved,0
198,2198,1,YZVM Ogrenci 0198,ogrenci198@case.local,3.66,2024,approved,0
199,2199,1,YZVM Ogrenci 0199,ogrenci199@case.local,3.64,2023,approved,0
200,2200,1,YZVM Ogrenci 0200,ogrenci200@case.local,3.62,2024,approved,0
201,2201,1,YZVM Ogrenci 0201,ogrenci201@case.local,3.60,2023,approved,0
202,2202,1,YZVM Ogrenci 0202,ogrenci202@case.local,3.58,2024,approved,0
203,2203,1,YZVM Ogrenci 0203,ogrenci203@case.local,3.56,2023,approved,0
204,2204,1,YZVM Ogrenci 0204,ogrenci204@case.local,3.54,2024,approved,0
205,2205,1,YZVM Ogrenci 0205,ogrenci205@case.local,3.52,2023,approved,0
206,2206,1,YZVM Ogrenci 0206,ogrenci206@case.local,3.50,2024,approved,0
207,2207,1,YZVM Ogrenci 0207,ogrenci207@case.local,3.48,2023,approved,0
208,2208,1,YZVM Ogrenci 0208,ogrenci208@case.local,3.46,2024,approved,0
209,2209,1,YZVM Ogrenci 0209,ogrenci209@case.local,3.44,2023,approved,0
210,2210,1,YZVM Ogrenci 0210,ogrenci210@case.local,3.42,2024,approved,0
211,2211,1,YZVM Ogrenci 0211,ogrenci211@case.local,3.40,2023,approved,0
212,2212,1,YZVM Ogrenci 0212,ogrenci212@case.local,3.38,2024,approved,0
213,2213,1,YZVM Ogrenci 0213,ogrenci213@case.local,3.36,2023,approved,0
214,2214,1,YZVM Ogrenci 0214,ogrenci214@case.local,3.34,2024,approved,0
215,2215,1,YZVM Ogrenci 0215,ogrenci215@case.local,3.32,2023,approved,0
216,2216,1,YZVM Ogrenci 0216,ogrenci216@case.local,3.30,2024,approved,0
217,2217,1,YZVM Ogrenci 0217,ogrenci217@case.local,3.28,2023,approved,0
218,2218,1,YZVM Ogrenci 0218,ogrenci218@case.local,3.26,2024,approved,0
219,2219,1,YZVM Ogrenci 0219,ogrenci219@case.local,3.24,2023,approved,0
220,2220,1,YZVM Ogrenci 0220,ogrenci220@case.local,3.22,2024,approved,0
221,2221,1,YZVM Ogrenci 0221,ogrenci221@case.local,3.20,2023,approved,0
222,2222,1,YZVM Ogrenci 0222,ogrenci222@case.local,3.18,2024,approved,0
223,2223,1,YZVM Ogrenci 0223,ogrenci223@case.local,3.16,2023,approved,0
224,2224,1,YZVM Ogrenci 0224,ogrenci224@case.local,3.14,2024,approved,0
225,2225,1,YZVM Ogrenci 0225,ogrenci225@case.local,3.12,2023,approved,0
226,2226,1,YZVM Ogrenci 0226,ogrenci226@case.local,3.10,2024,approved,0
227,2227,1,YZVM Ogrenci 0227,ogrenci227@case.local,3.08,2023,approved,0
228,2228,1,YZVM Ogrenci 0228,ogrenci228@case.local,3.06,2024,approved,0
229,2229,1,YZVM Ogrenci 0229,ogrenci229@case.local,3.04,2023,approved,0
230,2230,1,YZVM Ogrenci 0230,ogrenci230@case.local,3.02,2024,approved,0
231,2231,1,YZVM Ogrenci 0231,ogrenci231@case.local,3.00,2023,approved,0
232,2232,1,YZVM Ogrenci 0232,ogrenci232@case.local,2.98,2024,approved,0
233,2233,1,YZVM Ogrenci 0233,ogrenci233@case.local,2.96,2023,approved,0
234,2234,1,YZVM Ogrenci 0234,ogrenci234@case.local,2.94,2024,approved,0
235,2235,1,YZVM Ogrenci 0235,ogrenci235@case.local,2.92,2023,approved,0
236,2236,1,YZVM Ogrenci 0236,ogrenci236@case.local,2.90,2024,approved,0
237,2237,1,YZVM Ogrenci 0237,ogrenci237@case.local,2.88,2023,approved,0
238,2238,1,YZVM Ogrenci 0238,ogrenci238@case.local,2.86,2024,approved,0
239,2239,1,YZVM Ogrenci 0239,ogrenci239@case.local,2.84,2023,approved,0
240,2240,1,YZVM Ogrenci 0240,ogrenci240@case.local,2.82,2024,approved,0
241,2241,1,YZVM Ogrenci 0241,ogrenci241@case.local,2.80,2023,approved,0
242,2242,1,YZVM Ogrenci 0242,ogrenci242@case.local,2.78,2024,approved,0
243,2243,1,YZVM Ogrenci 0243,ogrenci243@case.local,2.76,2023,approved,0
244,2244,1,YZVM Ogrenci 0244,ogrenci244@case.local,2.74,2024,approved,0
245,2245,1,YZVM Ogrenci 0245,ogrenci245@case.local,2.72,2023,approved,0
246,2246,1,YZVM Ogrenci 0246,ogrenci246@case.local,2.70,2024,approved,0
247,2247,1,YZVM Ogrenci 0247,ogrenci247@case.local,2.68,2023,approved,0
248,2248,1,YZVM Ogrenci 0248,ogrenci248@case.local,2.66,2024,approved,0
249,2249,1,YZVM Ogrenci 0249,ogrenci249@case.local,2.64,2023,approved,0
250,2250,1,YZVM Ogrenci 0250,ogrenci250@case.local,2.62,2024,approved,0
251,2251,1,YZVM Ogrenci 0251,ogrenci251@case.local,2.60,2023,approved,0
252,2252,1,YZVM Ogrenci 0252,ogrenci252@case.local,2.58,2024,approved,0
253,2253,1,YZVM Ogrenci 0253,ogrenci253@case.local,2.56,2023,approved,0
254,2254,1,YZVM Ogrenci 0254,ogrenci254@case.local,2.54,2024,approved,0
255,2255,1,YZVM Ogrenci 0255,ogrenci255@case.local,2.52,2023,approved,0
256,2256,1,YZVM Ogrenci 0256,ogrenci256@case.local,2.50,2024,approved,0
257,2257,1,YZVM Ogrenci 0257,ogrenci257@case.local,2.48,2023,approved,0
258,2258,1,YZVM Ogrenci 0258,ogrenci258@case.local,2.46,2024,approved,0
259,2259,1,YZVM Ogrenci 0259,ogrenci259@case.local,2.44,2023,approved,0
260,2260,1,YZVM Ogrenci 0260,ogrenci260@case.local,2.42,2024,approved,0
261,2261,1,YZVM Ogrenci 0261,ogrenci261@case.local,2.40,2023,approved,0
262,2262,1,YZVM Ogrenci 0262,ogrenci262@case.local,2.38,2024,approved,0
263,2263,1,YZVM Ogrenci 0263,ogrenci263@case.local,2.36,2023,approved,0
264,2264,1,YZVM Ogrenci 0264,ogrenci264@case.local,2.34,2024,approved,0
265,2265,1,YZVM Ogrenci 0265,ogrenci265@case.local,2.32,2023,approved,0
266,2266,1,YZVM Ogrenci 0266,ogrenci266@case.local,2.30,2024,approved,0
267,2267,1,YZVM Ogrenci 0267,ogrenci267@case.local,2.28,2023,approved,0
268,2268,1,YZVM Ogrenci 0268,ogrenci268@case.local,2.26,2024,approved,0
269,2269,1,YZVM Ogrenci 0269,ogrenci269@case.local,2.24,2023,approved,0
270,2270,1,YZVM Ogrenci 0270,ogrenci270@case.local,2.22,2024,approved,0
271,2271,1,YZVM Ogrenci 0271,ogrenci271@case.local,4.00,2023,approved,0
272,2272,1,YZVM Ogrenci 0272,ogrenci272@case.local,3.98,2024,approved,0
273,2273,1,YZVM Ogrenci 0273,ogrenci273@case.local,3.96,2023,approved,0
274,2274,1,YZVM Ogrenci 0274,ogrenci274@case.local,3.94,2024,approved,0
275,2275,1,YZVM Ogrenci 0275,ogrenci275@case.local,3.92,2023,approved,0
276,2276,1,YZVM Ogrenci 0276,ogrenci276@case.local,3.90,2024,approved,0
277,2277,1,YZVM Ogrenci 0277,ogrenci277@case.local,3.88,2023,approved,0
278,2278,1,YZVM Ogrenci 0278,ogrenci278@case.local,3.86,2024,approved,0
279,2279,1,YZVM Ogrenci 0279,ogrenci279@case.local,3.84,2023,approved,0
280,2280,1,YZVM Ogrenci 0280,ogrenci280@case.local,3.82,2024,approved,0
281,2281,1,YZVM Ogrenci 0281,ogrenci281@case.local,3.80,2023,approved,0
282,2282,1,YZVM Ogrenci 0282,ogrenci282@case.local,3.78,2024,approved,0
283,2283,1,YZVM Ogrenci 0283,ogrenci283@case.local,3.76,2023,approved,0
284,2284,1,YZVM Ogrenci 0284,ogrenci284@case.local,3.74,2024,approved,0
285,2285,1,YZVM Ogrenci 0285,ogrenci285@case.local,3.72,2023,approved,0
286,2286,1,YZVM Ogrenci 0286,ogrenci286@case.local,3.70,2024,approved,0
287,2287,1,YZVM Ogrenci 0287,ogrenci287@case.local,3.68,2023,approved,0
288,2288,1,YZVM Ogrenci 0288,ogrenci288@case.local,3.66,2024,approved,0
289,2289,1,YZVM Ogrenci 0289,ogrenci289@case.local,3.64,2023,approved,0
290,2290,1,YZVM Ogrenci 0290,ogrenci290@case.local,3.62,2024,approved,0
291,2291,1,YZVM Ogrenci 0291,ogrenci291@case.local,3.60,2023,approved,0
292,2292,1,YZVM Ogrenci 0292,ogrenci292@case.local,3.58,2024,approved,0
293,2293,1,YZVM Ogrenci 0293,ogrenci293@case.local,3.56,2023,approved,0
294,2294,1,YZVM Ogrenci 0294,ogrenci294@case.local,3.54,2024,approved,0
295,2295,1,YZVM Ogrenci 0295,ogrenci295@case.local,3.52,2023,approved,0
296,2296,1,YZVM Ogrenci 0296,ogrenci296@case.local,3.50,2024,approved,0
297,2297,1,YZVM Ogrenci 0297,ogrenci297@case.local,3.48,2023,approved,0
298,2298,1,YZVM Ogrenci 0298,ogrenci298@case.local,3.46,2024,approved,0
299,2299,1,YZVM Ogrenci 0299,ogrenci299@case.local,3.44,2023,approved,0
300,2300,1,YZVM Ogrenci 0300,ogrenci300@case.local,3.42,2024,approved,0
301,2301,1,YZVM Ogrenci 0301,ogrenci301@case.local,3.40,2023,approved,0
302,2302,1,YZVM Ogrenci 0302,ogrenci302@case.local,3.38,2024,approved,0
303,2303,1,YZVM Ogrenci 0303,ogrenci303@case.local,3.36,2023,approved,0
304,2304,1,YZVM Ogrenci 0304,ogrenci304@case.local,3.34,2024,approved,0
305,2305,1,YZVM Ogrenci 0305,ogrenci305@case.local,3.32,2023,approved,0
306,2306,1,YZVM Ogrenci 0306,ogrenci306@case.local,3.30,2024,approved,0
307,2307,1,YZVM Ogrenci 0307,ogrenci307@case.local,3.28,2023,approved,0
308,2308,1,YZVM Ogrenci 0308,ogrenci308@case.local,3.26,2024,approved,0
309,2309,1,YZVM Ogrenci 0309,ogrenci309@case.local,3.24,2023,approved,0
310,2310,1,YZVM Ogrenci 0310,ogrenci310@case.local,3.22,2024,approved,0
311,2311,1,YZVM Ogrenci 0311,ogrenci311@case.local,3.20,2023,approved,0
312,2312,1,YZVM Ogrenci 0312,ogrenci312@case.local,3.18,2024,approved,0
313,2313,1,YZVM Ogrenci 0313,ogrenci313@case.local,3.16,2023,approved,0
314,2314,1,YZVM Ogrenci 0314,ogrenci314@case.local,3.14,2024,approved,0
315,2315,1,YZVM Ogrenci 0315,ogrenci315@case.local,3.12,2023,approved,0
316,2316,1,YZVM Ogrenci 0316,ogrenci316@case.local,3.10,2024,approved,0
